"EXP","EXPID","ID","ELIC","P1","P2","RTIME","OUT","CF_OUT","CHOICE","CORRECT_CHOICE","TEST","TRIAL","COND","CONT1","CONT2","SYML","SYMR","LR","REW","SESSION","OP1","OP2","EV1","EV2","CATCH","INV","CTIME","DIST","PLOT","DBTIME"
"TestNofixed","1924330878","Bob3","-1","0.9","0.1","413","1","-1","1","1","1","98","0","9","1","16","3","1","93","1","1","1","0.8","-0.8","0","1","1243034","-1","-1","19:09:16"
"TestNofixed","5419614958","Bob14","-1","0.7","0.3","414","-1","1","1","1","1","98","2","7","3","14","12","0","91","1","1","1","0.4","-0.4","0","0","1244182","-1","-1","19:09:16"
"TestNofixed","9231069906","Bob13","-1","0.6","0.4","359","1","-1","1","1","1","99","3","6","4","9","11","0","136","1","1","1","0.2","-0.2","0","0","1244069","-1","-1","19:09:16"
"TestNofixed","5025811289","Bob6","-1","0.7","0.3","383","1","1","2","0","1","99","2","7","3","11","15","0","144","1","1","1","0.4","-0.4","0","1","1245747","-1","-1","19:09:16"
"TestNofixed","1980223943","Bob0","-1","0.8","0.2","378","1","-1","1","1","1","99","1","8","2","4","17","1","94","1","1","1","0.6","-0.6","0","1","1244453","-1","-1","19:09:16"
"TestNofixed","5347507835","Bob16","-1","0.9","0.1","363","1","-1","1","1","1","98","0","9","1","17","2","0","99","1","1","1","0.8","-0.8","0","0","1244277","-1","-1","19:09:17"
"TestNofixed","4458819482","Bob4","-1","0.9","0.1","392","1","-1","1","1","1","99","0","9","1","17","12","1","122","1","1","1","0.8","-0.8","0","1","1245000","-1","-1","19:09:17"
"TestNofixed","3770375042","Bob1","-1","0.7","0.3","404","1","-1","1","1","1","99","2","7","3","4","11","0","118","1","1","1","0.4","-0.4","0","0","1246798","-1","-1","19:09:17"
"TestNofixed","5397182363","Bob9","-1","0.8","0.2","402","1","-1","1","1","1","100","1","8","2","14","8","1","143","1","1","1","0.6","-0.6","0","1","1247349","-1","-1","19:09:17"
"TestNofixed","714591089","Bob8","-1","0.7","0.3","421","1","-1","1","1","1","99","2","7","3","14","11","0","114","1","1","1","0.4","-0.4","0","0","1246582","-1","-1","19:09:17"
"TestNofixed","4400324193","Bob12","-1","0.8","0.2","375","1","-1","1","1","1","99","1","8","2","2","8","0","120","1","1","1","0.6","-0.6","0","0","1246924","-1","-1","19:09:17"
"TestNofixed","9222120436","Bob10","-1","0.6","0.4","378","1","-1","1","1","1","100","3","6","4","10","6","0","151","1","1","1","0.2","-0.2","0","0","1246868","-1","-1","19:09:18"
"TestNofixed","8390723966","Bob19","-1","0.7","0.3","396","1","-1","1","1","1","99","2","7","3","8","6","1","124","1","1","1","0.4","-0.4","0","1","1245428","-1","-1","19:09:18"
"TestNofixed","7946298863","Bob17","-1","0.7","0.3","424","1","1","1","1","1","98","2","7","3","15","11","1","135","1","1","1","0.4","-0.4","0","1","1244347","-1","-1","19:09:18"
"TestNofixed","8717803471","Bob7","-1","0.7","0.3","425","1","1","1","1","1","99","2","7","3","3","4","0","116","1","1","1","0.4","-0.4","0","0","1244600","-1","-1","19:09:18"
"TestNofixed","3903750118","Bob5","-1","0.6","0.4","417","-1","-1","1","1","1","100","3","6","4","9","16","1","123","1","1","1","0.2","-0.2","0","1","1246939","-1","-1","19:09:18"
"TestNofixed","6102502672","Bob18","-1","0.8","0.2","380","1","1","1","1","1","99","1","8","2","5","16","1","174","1","1","1","0.6","-0.6","0","1","1244819","-1","-1","19:09:18"
"TestNofixed","2796802837","Bob11","-1","0.9","0.1","397","1","-1","1","1","1","99","0","9","1","17","4","0","104","1","1","1","0.8","-0.8","0","0","1248603","-1","-1","19:09:19"
"TestNofixed","4875751616","Bob15","-1","0.7","0.3","369","-1","-1","1","1","1","99","2","7","3","15","14","1","92","1","1","1","0.4","-0.4","0","1","1245052","-1","-1","19:09:19"
"TestNofixed","8075390860","Bob2","-1","0.7","0.3","401","1","1","1","1","1","99","2","7","3","15","14","1","88","1","1","1","0.4","-0.4","0","1","1245620","-1","-1","19:09:19"
"TestNofixed","1924330878","Bob3","-1","0.9","0.1","410","1","-1","1","1","1","99","0","9","1","16","3","1","94","1","1","1","0.8","-0.8","0","1","1246252","-1","-1","19:09:19"
"TestNofixed","5419614958","Bob14","-1","0.7","0.3","421","1","-1","1","1","1","99","2","7","3","14","12","0","92","1","1","1","0.4","-0.4","0","0","1247409","-1","-1","19:09:19"
"TestNofixed","9231069906","Bob13","-1","0.6","0.4","375","1","-1","1","1","1","100","3","6","4","9","11","0","137","1","1","1","0.2","-0.2","0","0","1247251","-1","-1","19:09:19"
"TestNofixed","5025811289","Bob6","-1","0.7","0.3","338","1","-1","1","1","1","100","2","7","3","15","11","0","145","1","1","1","0.4","-0.4","0","0","1248891","-1","-1","19:09:20"
"TestNofixed","1980223943","Bob0","-1","0.8","0.2","337","1","-1","1","1","1","100","1","8","2","17","4","0","95","1","1","1","0.6","-0.6","0","0","1247595","-1","-1","19:09:20"
"TestNofixed","4458819482","Bob4","-1","0.9","0.1","362","1","-1","1","1","1","100","0","9","1","17","12","1","123","1","1","1","0.8","-0.8","0","1","1248170","-1","-1","19:09:20"
"TestNofixed","5347507835","Bob16","-1","0.9","0.1","414","1","-1","1","1","1","99","0","9","1","17","2","0","100","1","1","1","0.8","-0.8","0","0","1247498","-1","-1","19:09:20"
"TestNofixed","3770375042","Bob1","-1","0.7","0.3","381","1","-1","1","1","1","100","2","7","3","4","11","0","119","1","1","1","0.4","-0.4","0","0","1249987","-1","-1","19:09:20"
"TestNofixed","5397182363","Bob9","-1","0.8","0.2","354","1","-1","1","1","1","101","1","8","2","8","14","0","144","1","1","1","0.6","-0.6","0","0","1250511","-1","-1","19:09:20"
"TestNofixed","714591089","Bob8","-1","0.7","0.3","413","1","-1","1","1","1","100","2","7","3","14","11","0","115","1","1","1","0.4","-0.4","0","0","1249803","-1","-1","19:09:21"
"TestNofixed","4400324193","Bob12","-1","0.8","0.2","347","1","-1","1","1","1","100","1","8","2","8","2","1","121","1","1","1","0.6","-0.6","0","1","1250079","-1","-1","19:09:21"
"TestNofixed","9222120436","Bob10","-1","0.6","0.4","426","-1","-1","1","1","1","101","3","6","4","6","10","1","150","1","1","1","0.2","-0.2","0","1","1250099","-1","-1","19:09:21"
"TestNofixed","8390723966","Bob19","-1","0.7","0.3","424","1","-1","1","1","1","100","2","7","3","8","6","1","125","1","1","1","0.4","-0.4","0","1","1248659","-1","-1","19:09:21"
"TestNofixed","7946298863","Bob17","-1","0.7","0.3","413","-1","1","2","0","1","99","2","7","3","15","11","0","134","1","1","1","0.4","-0.4","0","1","1247567","-1","-1","19:09:21"
"TestNofixed","8717803471","Bob7","-1","0.7","0.3","404","-1","1","1","1","1","100","2","7","3","3","4","0","115","1","1","1","0.4","-0.4","0","0","1247815","-1","-1","19:09:21"
"TestNofixed","3903750118","Bob5","-1","0.6","0.4","384","-1","1","1","1","1","101","3","6","4","16","9","0","122","1","1","1","0.2","-0.2","0","0","1250129","-1","-1","19:09:21"
"TestNofixed","6102502672","Bob18","-1","0.8","0.2","353","1","-1","1","1","1","100","1","8","2","5","16","1","175","1","1","1","0.6","-0.6","0","1","1247979","-1","-1","19:09:22"
"TestNofixed","2796802837","Bob11","-1","0.9","0.1","404","1","-1","1","1","1","100","0","9","1","17","4","0","105","1","1","1","0.8","-0.8","0","0","1251813","-1","-1","19:09:22"
"TestNofixed","4875751616","Bob15","-1","0.7","0.3","403","-1","-1","1","1","1","100","2","7","3","15","14","1","91","1","1","1","0.4","-0.4","0","1","1248265","-1","-1","19:09:22"
"TestNofixed","8075390860","Bob2","-1","0.7","0.3","397","1","-1","1","1","1","100","2","7","3","14","15","0","89","1","1","1","0.4","-0.4","0","0","1248828","-1","-1","19:09:22"
"TestNofixed","1924330878","Bob3","-1","0.9","0.1","409","1","-1","1","1","1","100","0","9","1","3","16","0","95","1","1","1","0.8","-0.8","0","0","1249486","-1","-1","19:09:22"
"TestNofixed","5419614958","Bob14","-1","0.7","0.3","397","1","1","1","1","1","100","2","7","3","14","12","0","93","1","1","1","0.4","-0.4","0","0","1250613","-1","-1","19:09:23"
"TestNofixed","9231069906","Bob13","-1","0.6","0.4","377","1","-1","1","1","1","101","3","6","4","11","9","1","138","1","1","1","0.2","-0.2","0","1","1250437","-1","-1","19:09:23"
"TestNofixed","5025811289","Bob6","-1","0.7","0.3","384","-1","-1","1","1","1","101","2","7","3","15","11","0","144","1","1","1","0.4","-0.4","0","0","1252080","-1","-1","19:09:23"
"TestNofixed","1980223943","Bob0","-1","0.8","0.2","367","1","1","1","1","1","101","1","8","2","4","17","1","96","1","1","1","0.6","-0.6","0","1","1250772","-1","-1","19:09:23"
"TestNofixed","4458819482","Bob4","-1","0.9","0.1","431","1","-1","1","1","1","101","0","9","1","12","17","0","124","1","1","1","0.8","-0.8","0","0","1251406","-1","-1","19:09:23"
"TestNofixed","5347507835","Bob16","-1","0.9","0.1","422","1","-1","1","1","1","100","0","9","1","2","17","1","101","1","1","1","0.8","-0.8","0","1","1250730","-1","-1","19:09:23"
"TestNofixed","3770375042","Bob1","-1","0.7","0.3","414","1","1","1","1","1","101","2","7","3","4","11","0","120","1","1","1","0.4","-0.4","0","0","1253208","-1","-1","19:09:23"
"TestNofixed","5397182363","Bob9","-1","0.8","0.2","351","-1","-1","1","1","1","102","1","8","2","14","8","1","143","1","1","1","0.6","-0.6","0","1","1253674","-1","-1","19:09:24"
"TestNofixed","714591089","Bob8","-1","0.7","0.3","393","1","-1","1","1","1","101","2","7","3","11","14","1","116","1","1","1","0.4","-0.4","0","1","1253002","-1","-1","19:09:24"
"TestNofixed","4400324193","Bob12","-1","0.8","0.2","361","1","-1","1","1","1","101","1","8","2","2","8","0","122","1","1","1","0.6","-0.6","0","0","1253245","-1","-1","19:09:24"
"TestNofixed","9222120436","Bob10","-1","0.6","0.4","342","1","1","1","1","1","102","3","6","4","10","6","0","151","1","1","1","0.2","-0.2","0","0","1253247","-1","-1","19:09:24"
"TestNofixed","8390723966","Bob19","-1","0.7","0.3","383","1","-1","1","1","1","101","2","7","3","6","8","0","126","1","1","1","0.4","-0.4","0","0","1251848","-1","-1","19:09:24"
"TestNofixed","7946298863","Bob17","-1","0.7","0.3","408","-1","1","1","1","1","100","2","7","3","15","11","1","133","1","1","1","0.4","-0.4","0","1","1250782","-1","-1","19:09:24"
"TestNofixed","8717803471","Bob7","-1","0.7","0.3","357","-1","-1","2","0","1","101","2","7","3","4","3","0","114","1","1","1","0.4","-0.4","0","1","1250983","-1","-1","19:09:25"
"TestNofixed","3903750118","Bob5","-1","0.6","0.4","390","1","-1","2","0","1","102","3","6","4","16","9","1","123","1","1","1","0.2","-0.2","0","0","1253326","-1","-1","19:09:25"
"TestNofixed","6102502672","Bob18","-1","0.8","0.2","389","1","-1","1","1","1","101","1","8","2","5","16","1","176","1","1","1","0.6","-0.6","0","1","1251173","-1","-1","19:09:25"
"TestNofixed","2796802837","Bob11","-1","0.9","0.1","407","1","-1","1","1","1","101","0","9","1","17","4","0","106","1","1","1","0.8","-0.8","0","0","1255028","-1","-1","19:09:25"
"TestNofixed","4875751616","Bob15","-1","0.7","0.3","397","1","-1","1","1","1","101","2","7","3","14","15","0","92","1","1","1","0.4","-0.4","0","0","1251480","-1","-1","19:09:25"
"TestNofixed","8075390860","Bob2","-1","0.7","0.3","413","-1","-1","1","1","1","101","2","7","3","15","14","1","88","1","1","1","0.4","-0.4","0","1","1252046","-1","-1","19:09:25"
"TestNofixed","1924330878","Bob3","-1","0.9","0.1","453","1","-1","1","1","1","101","0","9","1","3","16","0","96","1","1","1","0.8","-0.8","0","0","1252750","-1","-1","19:09:26"
"TestNofixed","9231069906","Bob13","-1","0.6","0.4","353","-1","-1","1","1","1","102","3","6","4","11","9","1","137","1","1","1","0.2","-0.2","0","1","1253599","-1","-1","19:09:26"
"TestNofixed","5419614958","Bob14","-1","0.7","0.3","378","1","-1","1","1","1","101","2","7","3","12","14","1","94","1","1","1","0.4","-0.4","0","1","1253798","-1","-1","19:09:26"
"TestNofixed","1980223943","Bob0","-1","0.8","0.2","395","1","-1","1","1","1","102","1","8","2","17","4","0","97","1","1","1","0.6","-0.6","0","0","1253972","-1","-1","19:09:26"
"TestNofixed","5025811289","Bob6","-1","0.7","0.3","417","-1","-1","1","1","1","102","2","7","3","15","11","0","143","1","1","1","0.4","-0.4","0","0","1255302","-1","-1","19:09:26"
"TestNofixed","5347507835","Bob16","-1","0.9","0.1","386","1","-1","1","1","1","101","0","9","1","2","17","1","102","1","1","1","0.8","-0.8","0","1","1253923","-1","-1","19:09:26"
"TestNofixed","4458819482","Bob4","-1","0.9","0.1","432","1","-1","1","1","1","102","0","9","1","17","12","1","125","1","1","1","0.8","-0.8","0","1","1254649","-1","-1","19:09:26"
"TestNofixed","3770375042","Bob1","-1","0.7","0.3","379","1","-1","1","1","1","102","2","7","3","4","11","0","121","1","1","1","0.4","-0.4","0","0","1256394","-1","-1","19:09:27"
"TestNofixed","5397182363","Bob9","-1","0.8","0.2","331","1","-1","1","1","1","103","1","8","2","8","14","0","144","1","1","1","0.6","-0.6","0","0","1256813","-1","-1","19:09:27"
"TestNofixed","714591089","Bob8","-1","0.7","0.3","368","1","-1","1","1","1","102","2","7","3","11","14","1","117","1","1","1","0.4","-0.4","0","1","1256178","-1","-1","19:09:27"
"TestNofixed","4400324193","Bob12","-1","0.8","0.2","334","-1","-1","1","1","1","102","1","8","2","2","8","0","121","1","1","1","0.6","-0.6","0","0","1256387","-1","-1","19:09:27"
"TestNofixed","9222120436","Bob10","-1","0.6","0.4","432","1","1","1","1","1","103","3","6","4","10","6","0","152","1","1","1","0.2","-0.2","0","0","1256486","-1","-1","19:09:27"
"TestNofixed","8390723966","Bob19","-1","0.7","0.3","395","-1","-1","1","1","1","102","2","7","3","8","6","1","125","1","1","1","0.4","-0.4","0","1","1255049","-1","-1","19:09:27"
"TestNofixed","7946298863","Bob17","-1","0.7","0.3","382","1","-1","1","1","1","101","2","7","3","11","15","0","134","1","1","1","0.4","-0.4","0","0","1253971","-1","-1","19:09:28"
"TestNofixed","8717803471","Bob7","-1","0.7","0.3","361","1","-1","1","1","1","102","2","7","3","3","4","0","115","1","1","1","0.4","-0.4","0","0","1254163","-1","-1","19:09:28"
"TestNofixed","3903750118","Bob5","-1","0.6","0.4","360","-1","-1","2","0","1","103","3","6","4","9","16","0","122","1","1","1","0.2","-0.2","0","1","1256498","-1","-1","19:09:28"
"TestNofixed","6102502672","Bob18","-1","0.8","0.2","367","1","-1","1","1","1","102","1","8","2","5","16","1","177","1","1","1","0.6","-0.6","0","1","1254345","-1","-1","19:09:28"
"TestNofixed","2796802837","Bob11","-1","0.9","0.1","410","1","-1","1","1","1","102","0","9","1","4","17","1","107","1","1","1","0.8","-0.8","0","1","1258246","-1","-1","19:09:28"
"TestNofixed","4875751616","Bob15","-1","0.7","0.3","409","-1","-1","1","1","1","102","2","7","3","14","15","0","91","1","1","1","0.4","-0.4","0","0","1254694","-1","-1","19:09:28"
"TestNofixed","8075390860","Bob2","-1","0.7","0.3","387","1","1","1","1","1","102","2","7","3","15","14","1","89","1","1","1","0.4","-0.4","0","1","1255240","-1","-1","19:09:29"
"TestNofixed","1924330878","Bob3","-1","0.9","0.1","405","1","-1","1","1","1","102","0","9","1","16","3","1","97","1","1","1","0.8","-0.8","0","1","1255968","-1","-1","19:09:29"
"TestNofixed","9231069906","Bob13","-1","0.6","0.4","361","1","-1","1","1","1","103","3","6","4","11","9","1","138","1","1","1","0.2","-0.2","0","1","1256766","-1","-1","19:09:29"
"TestNofixed","5419614958","Bob14","-1","0.7","0.3","370","-1","-1","1","1","1","102","2","7","3","12","14","1","93","1","1","1","0.4","-0.4","0","1","1256974","-1","-1","19:09:29"
"TestNofixed","5025811289","Bob6","-1","0.7","0.3","389","1","1","1","1","1","103","2","7","3","15","11","0","144","1","1","1","0.4","-0.4","0","0","1258498","-1","-1","19:09:29"
"TestNofixed","1980223943","Bob0","-1","0.8","0.2","443","1","-1","1","1","1","103","1","8","2","17","4","0","98","1","1","1","0.6","-0.6","0","0","1257221","-1","-1","19:09:29"
"TestNofixed","5347507835","Bob16","-1","0.9","0.1","394","1","-1","1","1","1","102","0","9","1","17","2","0","103","1","1","1","0.8","-0.8","0","0","1257125","-1","-1","19:09:30"
"TestNofixed","4458819482","Bob4","-1","0.9","0.1","373","1","1","1","1","1","103","0","9","1","17","12","1","126","1","1","1","0.8","-0.8","0","1","1257829","-1","-1","19:09:30"
"TestNofixed","3770375042","Bob1","-1","0.7","0.3","419","1","-1","1","1","1","103","2","7","3","4","11","0","122","1","1","1","0.4","-0.4","0","0","1259620","-1","-1","19:09:30"
"TestNofixed","5397182363","Bob9","-1","0.8","0.2","365","-1","-1","1","1","1","104","1","8","2","14","8","1","143","1","1","1","0.6","-0.6","0","1","1259982","-1","-1","19:09:30"
"TestNofixed","4400324193","Bob12","-1","0.8","0.2","391","1","-1","1","1","1","103","1","8","2","8","2","1","122","1","1","1","0.6","-0.6","0","1","1259584","-1","-1","19:09:30"
"TestNofixed","714591089","Bob8","-1","0.7","0.3","405","-1","1","1","1","1","103","2","7","3","14","11","0","116","1","1","1","0.4","-0.4","0","0","1259395","-1","-1","19:09:30"
"TestNofixed","9222120436","Bob10","-1","0.6","0.4","391","1","-1","1","1","1","104","3","6","4","6","10","1","153","1","1","1","0.2","-0.2","0","1","1259683","-1","-1","19:09:30"
"TestNofixed","8390723966","Bob19","-1","0.7","0.3","404","1","-1","1","1","1","103","2","7","3","8","6","1","126","1","1","1","0.4","-0.4","0","1","1258264","-1","-1","19:09:31"
"TestNofixed","7946298863","Bob17","-1","0.7","0.3","386","1","-1","1","1","1","102","2","7","3","15","11","1","135","1","1","1","0.4","-0.4","0","1","1257165","-1","-1","19:09:31"
"TestNofixed","8717803471","Bob7","-1","0.7","0.3","393","1","-1","1","1","1","103","2","7","3","4","3","1","116","1","1","1","0.4","-0.4","0","1","1257362","-1","-1","19:09:31"
"TestNofixed","3903750118","Bob5","-1","0.6","0.4","356","-1","1","2","0","1","104","3","6","4","9","16","0","121","1","1","1","0.2","-0.2","0","1","1259663","-1","-1","19:09:31"
"TestNofixed","6102502672","Bob18","-1","0.8","0.2","396","1","-1","1","1","1","103","1","8","2","5","16","1","178","1","1","1","0.6","-0.6","0","1","1257550","-1","-1","19:09:31"
"TestNofixed","2796802837","Bob11","-1","0.9","0.1","397","1","-1","1","1","1","103","0","9","1","4","17","1","108","1","1","1","0.8","-0.8","0","1","1261449","-1","-1","19:09:31"
"TestNofixed","4875751616","Bob15","-1","0.7","0.3","413","-1","-1","2","0","1","103","2","7","3","14","15","1","90","1","1","1","0.4","-0.4","0","0","1257915","-1","-1","19:09:31"
"TestNofixed","8075390860","Bob2","-1","0.7","0.3","409","1","-1","1","1","1","103","2","7","3","14","15","0","90","1","1","1","0.4","-0.4","0","0","1258463","-1","-1","19:09:32"
"TestNofixed","1924330878","Bob3","-1","0.9","0.1","382","1","-1","1","1","1","103","0","9","1","16","3","1","98","1","1","1","0.8","-0.8","0","1","1259162","-1","-1","19:09:32"
"TestNofixed","9231069906","Bob13","-1","0.6","0.4","391","1","1","1","1","1","104","3","6","4","9","11","0","139","1","1","1","0.2","-0.2","0","0","1259963","-1","-1","19:09:32"
"TestNofixed","5419614958","Bob14","-1","0.7","0.3","407","1","-1","1","1","1","103","2","7","3","12","14","1","94","1","1","1","0.4","-0.4","0","1","1260189","-1","-1","19:09:32"
"TestNofixed","1980223943","Bob0","-1","0.8","0.2","375","1","1","1","1","1","104","1","8","2","17","4","0","99","1","1","1","0.6","-0.6","0","0","1260402","-1","-1","19:09:32"
"TestNofixed","5025811289","Bob6","-1","0.7","0.3","419","1","1","1","1","1","104","2","7","3","15","11","0","145","1","1","1","0.4","-0.4","0","0","1261730","-1","-1","19:09:32"
"TestNofixed","5347507835","Bob16","-1","0.9","0.1","432","1","-1","1","1","1","103","0","9","1","17","2","0","104","1","1","1","0.8","-0.8","0","0","1260364","-1","-1","19:09:33"
"TestNofixed","4458819482","Bob4","-1","0.9","0.1","428","1","-1","1","1","1","104","0","9","1","17","12","1","127","1","1","1","0.8","-0.8","0","1","1261063","-1","-1","19:09:33"
"TestNofixed","3770375042","Bob1","-1","0.7","0.3","407","1","-1","1","1","1","104","2","7","3","11","4","1","123","1","1","1","0.4","-0.4","0","1","1262832","-1","-1","19:09:33"
"TestNofixed","5397182363","Bob9","-1","0.8","0.2","374","1","1","1","1","1","105","1","8","2","14","8","1","144","1","1","1","0.6","-0.6","0","1","1263164","-1","-1","19:09:33"
"TestNofixed","714591089","Bob8","-1","0.7","0.3","386","1","-1","1","1","1","104","2","7","3","14","11","0","117","1","1","1","0.4","-0.4","0","0","1262590","-1","-1","19:09:33"
"TestNofixed","4400324193","Bob12","-1","0.8","0.2","436","1","-1","1","1","1","104","1","8","2","2","8","0","123","1","1","1","0.6","-0.6","0","0","1262826","-1","-1","19:09:33"
"TestNofixed","9222120436","Bob10","-1","0.6","0.4","413","-1","1","1","1","1","105","3","6","4","6","10","1","152","1","1","1","0.2","-0.2","0","1","1262904","-1","-1","19:09:34"
"TestNofixed","8390723966","Bob19","-1","0.7","0.3","426","1","-1","1","1","1","104","2","7","3","8","6","1","127","1","1","1","0.4","-0.4","0","1","1261496","-1","-1","19:09:34"
"TestNofixed","7946298863","Bob17","-1","0.7","0.3","388","1","1","1","1","1","103","2","7","3","11","15","0","136","1","1","1","0.4","-0.4","0","0","1260361","-1","-1","19:09:34"
"TestNofixed","3903750118","Bob5","-1","0.6","0.4","372","1","-1","2","0","1","105","3","6","4","9","16","0","122","1","1","1","0.2","-0.2","0","1","1262847","-1","-1","19:09:34"
"TestNofixed","8717803471","Bob7","-1","0.7","0.3","408","1","-1","1","1","1","104","2","7","3","4","3","1","117","1","1","1","0.4","-0.4","0","1","1260576","-1","-1","19:09:34"
"TestNofixed","6102502672","Bob18","-1","0.8","0.2","364","1","-1","1","1","1","104","1","8","2","16","5","0","179","1","1","1","0.6","-0.6","0","0","1260723","-1","-1","19:09:34"
"TestNofixed","2796802837","Bob11","-1","0.9","0.1","374","-1","-1","1","1","1","104","0","9","1","17","4","0","107","1","1","1","0.8","-0.8","0","0","1264629","-1","-1","19:09:35"
"TestNofixed","4875751616","Bob15","-1","0.7","0.3","394","1","1","1","1","1","104","2","7","3","15","14","1","91","1","1","1","0.4","-0.4","0","1","1261122","-1","-1","19:09:35"
"TestNofixed","8075390860","Bob2","-1","0.7","0.3","362","-1","1","2","0","1","104","2","7","3","14","15","1","89","1","1","1","0.4","-0.4","0","0","1261634","-1","-1","19:09:35"
"TestNofixed","1924330878","Bob3","-1","0.9","0.1","338","1","1","1","1","1","104","0","9","1","3","16","0","99","1","1","1","0.8","-0.8","0","0","1262312","-1","-1","19:09:35"
"TestNofixed","9231069906","Bob13","-1","0.6","0.4","380","1","1","1","1","1","105","3","6","4","9","11","0","140","1","1","1","0.2","-0.2","0","0","1263150","-1","-1","19:09:35"
"TestNofixed","5419614958","Bob14","-1","0.7","0.3","362","1","1","1","1","1","104","2","7","3","14","12","0","95","1","1","1","0.4","-0.4","0","0","1263355","-1","-1","19:09:35"
"TestNofixed","5025811289","Bob6","-1","0.7","0.3","417","1","-1","1","1","1","105","2","7","3","11","15","1","146","1","1","1","0.4","-0.4","0","1","1264955","-1","-1","19:09:36"
"TestNofixed","1980223943","Bob0","-1","0.8","0.2","432","-1","-1","1","1","1","105","1","8","2","4","17","1","98","1","1","1","0.6","-0.6","0","1","1263641","-1","-1","19:09:36"
"TestNofixed","5347507835","Bob16","-1","0.9","0.1","368","1","-1","1","1","1","104","0","9","1","2","17","1","105","1","1","1","0.8","-0.8","0","1","1263540","-1","-1","19:09:36"
"TestNofixed","4458819482","Bob4","-1","0.9","0.1","376","1","-1","1","1","1","105","0","9","1","12","17","0","128","1","1","1","0.8","-0.8","0","0","1264252","-1","-1","19:09:36"
"TestNofixed","3770375042","Bob1","-1","0.7","0.3","384","1","1","1","1","1","105","2","7","3","11","4","1","124","1","1","1","0.4","-0.4","0","1","1266023","-1","-1","19:09:36"
"TestNofixed","5397182363","Bob9","-1","0.8","0.2","390","1","-1","1","1","1","106","1","8","2","8","14","0","145","1","1","1","0.6","-0.6","0","0","1266360","-1","-1","19:09:36"
"TestNofixed","714591089","Bob8","-1","0.7","0.3","393","1","-1","1","1","1","105","2","7","3","14","11","0","118","1","1","1","0.4","-0.4","0","0","1265789","-1","-1","19:09:37"
"TestNofixed","4400324193","Bob12","-1","0.8","0.2","387","1","-1","1","1","1","105","1","8","2","8","2","1","124","1","1","1","0.6","-0.6","0","1","1266020","-1","-1","19:09:37"
"TestNofixed","9222120436","Bob10","-1","0.6","0.4","387","-1","1","1","1","1","106","3","6","4","6","10","1","151","1","1","1","0.2","-0.2","0","1","1266104","-1","-1","19:09:37"
"TestNofixed","8390723966","Bob19","-1","0.7","0.3","391","1","-1","1","1","1","105","2","7","3","6","8","0","128","1","1","1","0.4","-0.4","0","0","1264693","-1","-1","19:09:37"
"TestNofixed","7946298863","Bob17","-1","0.7","0.3","400","1","-1","1","1","1","104","2","7","3","11","15","0","137","1","1","1","0.4","-0.4","0","0","1263569","-1","-1","19:09:37"
"TestNofixed","3903750118","Bob5","-1","0.6","0.4","383","-1","-1","2","0","1","106","3","6","4","16","9","1","121","1","1","1","0.2","-0.2","0","0","1266038","-1","-1","19:09:37"
"TestNofixed","8717803471","Bob7","-1","0.7","0.3","379","1","-1","1","1","1","105","2","7","3","3","4","0","118","1","1","1","0.4","-0.4","0","0","1263766","-1","-1","19:09:37"
"TestNofixed","6102502672","Bob18","-1","0.8","0.2","395","1","-1","1","1","1","105","1","8","2","16","5","0","180","1","1","1","0.6","-0.6","0","0","1263925","-1","-1","19:09:37"
"TestNofixed","2796802837","Bob11","-1","0.9","0.1","388","1","-1","1","1","1","105","0","9","1","4","17","1","108","1","1","1","0.8","-0.8","0","1","1267822","-1","-1","19:09:38"
"TestNofixed","4875751616","Bob15","-1","0.7","0.3","443","-1","1","2","0","1","105","2","7","3","15","14","0","90","1","1","1","0.4","-0.4","0","1","1264376","-1","-1","19:09:38"
"TestNofixed","8075390860","Bob2","-1","0.7","0.3","376","-1","1","1","1","1","105","2","7","3","15","14","1","88","1","1","1","0.4","-0.4","0","1","1264816","-1","-1","19:09:38"
"TestNofixed","1924330878","Bob3","-1","0.9","0.1","375","1","-1","1","1","1","105","0","9","1","3","16","0","100","1","1","1","0.8","-0.8","0","0","1265495","-1","-1","19:09:38"
"TestNofixed","9231069906","Bob13","-1","0.6","0.4","357","-1","1","1","1","1","106","3","6","4","11","9","1","139","1","1","1","0.2","-0.2","0","1","1266314","-1","-1","19:09:38"
"TestNofixed","5419614958","Bob14","-1","0.7","0.3","374","1","-1","1","1","1","105","2","7","3","12","14","1","96","1","1","1","0.4","-0.4","0","1","1266535","-1","-1","19:09:38"
"TestNofixed","5025811289","Bob6","-1","0.7","0.3","363","-1","1","1","1","1","106","2","7","3","15","11","0","145","1","1","1","0.4","-0.4","0","0","1268129","-1","-1","19:09:39"
"TestNofixed","1980223943","Bob0","-1","0.8","0.2","421","1","-1","1","1","1","106","1","8","2","4","17","1","99","1","1","1","0.6","-0.6","0","1","1266867","-1","-1","19:09:39"
"TestNofixed","5347507835","Bob16","-1","0.9","0.1","381","1","-1","1","1","1","105","0","9","1","2","17","1","106","1","1","1","0.8","-0.8","0","1","1266728","-1","-1","19:09:39"
"TestNofixed","4458819482","Bob4","-1","0.9","0.1","375","-1","-1","1","1","1","106","0","9","1","17","12","1","127","1","1","1","0.8","-0.8","0","1","1267435","-1","-1","19:09:39"
